Brassica rapa (Field Mustard), chalcone synthase 1, KO:K00660, EC:2.3.1.74, Brassica rapa (Field Mustard), chalcone synthase, KO:K00660, EC:2.3.1.74, 
Brassica rapa (Field Mustard), chalcone synthase 3, KO:K00660, EC:2.3.1.74, Brassica rapa (Field Mustard), chalcone synthase 3, KO:K00660, 
EC:2.3.1.74, Brassica rapa (Field Mustard), chalcone synthase 3-like, KO:K00660, EC:2.3.1.74, Brassica rapa (Field Mustard), chalcone--flavonone isomerase, 
KO:K01859, EC:5.5.1.6, Brassica rapa (Field Mustard), chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, Brassica rapa (Field Mustard), 
chalcone--flavonone isomerase, KO:K01859, EC:5.5.1.6, Brassica rapa (Field Mustard), probable chalcone--flavonone isomerase 3, KO:K01859, EC:5.5.1.6, 
Brassica rapa (Field Mustard), naringenin,2-oxoglutarate 3-dioxygenase, KO:K00475, EC:1.14.11.9, Brassica rapa (Field Mustard), flavonol synthase 3-like, KO:K05278, 
EC:1.14.20.6, Brassica rapa (Field Mustard), flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, Brassica rapa (Field Mustard), putative inactive flavonol synthase 2, 
KO:K05278, EC:1.14.20.6, Brassica rapa (Field Mustard), flavonol synthase 3, KO:K05278, EC:1.14.20.6, Brassica rapa (Field Mustard), 
flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, Brassica rapa (Field Mustard), flavonol synthase 3, KO:K05278, EC:1.14.20.6, 
Brassica rapa (Field Mustard), flavonol synthase/flavanone 3-hydroxylase, KO:K05278, EC:1.14.20.6, Brassica rapa (Field Mustard), trans-cinnamate 4-monooxygenase, KO:K00487, 
EC:1.14.14.91, Brassica rapa (Field Mustard), trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Brassica rapa (Field Mustard), trans-cinnamate 4-monooxygenase, 
KO:K00487, EC:1.14.14.91, Brassica rapa (Field Mustard), trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Brassica rapa (Field Mustard), 
trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Brassica rapa (Field Mustard), flavonoid 3'-monooxygenase, KO:K05280, EC:1.14.14.82, 
Brassica rapa (Field Mustard), dihydroflavonol 4-reductase, KO:K13082, EC:1.1.1.219 1.1.1.234, Brassica rapa (Field Mustard), leucoanthocyanidin dioxygenase, KO:K05277, 
EC:1.14.20.4, Brassica rapa (Field Mustard), leucoanthocyanidin dioxygenase isoform X1, KO:K05277, EC:1.14.20.4, Brassica rapa (Field Mustard), anthocyanidin reductase, 
KO:K08695, EC:1.3.1.77, Brassica rapa (Field Mustard), anthocyanidin reductase, KO:K08695, EC:1.3.1.77, Brassica rapa (Field Mustard), 
shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Brassica rapa (Field Mustard), spermidine hydroxycinnamoyl transferase, KO:K13065, EC:2.3.1.133, 
Brassica rapa (Field Mustard), shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Brassica rapa (Field Mustard), shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, 
EC:2.3.1.133, Brassica rapa (Field Mustard), shikimate O-hydroxycinnamoyltransferase, KO:K13065, EC:2.3.1.133, Brassica rapa (Field Mustard), spermidine hydroxycinnamoyl transferase, 
KO:K13065, EC:2.3.1.133, Brassica rapa (Field Mustard), cytochrome P450 98A3, KO:K09754, EC:1.14.14.96, Brassica rapa (Field Mustard), 
cytochrome P450 98A3, KO:K09754, EC:1.14.14.96, Brassica rapa (Field Mustard), LOW QUALITY PROTEIN: cytochrome P450 98A3, KO:K09754, EC:1.14.14.96, 
Brassica rapa (Field Mustard), putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Brassica rapa (Field Mustard), putative caffeoyl-CoA O-methyltransferase At1g67980 isoform X1, KO:K00588, 
EC:2.1.1.104, Brassica rapa (Field Mustard), caffeoyl-CoA O-methyltransferase 1, KO:K00588, EC:2.1.1.104, Brassica rapa (Field Mustard), probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X2, 
KO:K00588, EC:2.1.1.104, Brassica rapa (Field Mustard), putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Brassica rapa (Field Mustard), 
putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, Brassica rapa (Field Mustard), putative caffeoyl-CoA O-methyltransferase At1g67980, KO:K00588, EC:2.1.1.104, 
Brassica rapa (Field Mustard), caffeoyl-CoA O-methyltransferase 1, KO:K00588, EC:2.1.1.104, Brassica rapa (Field Mustard), putative caffeoyl-CoA O-methyltransferase At1g67980 isoform X1, KO:K00588, 
EC:2.1.1.104, 
