Juglans regia (English walnut), chalcone synthase 1, KO:K00660, EC:2.3.1.74, Juglans regia (English walnut), chalcone synthase 2, KO:K00660, EC:2.3.1.74, 
Juglans regia (English walnut), chalcone synthase-like, KO:K00660, EC:2.3.1.74, Juglans regia (English walnut), chalcone synthase-like, KO:K00660, 
EC:2.3.1.74, Juglans regia (English walnut), chalcone synthase-like isoform X1, KO:K00660, EC:2.3.1.74, Juglans regia (English walnut), chalcone synthase-like, 
KO:K00660, EC:2.3.1.74, Juglans regia (English walnut), chalcone synthase 1-like, KO:K00660, EC:2.3.1.74, Juglans regia (English walnut), 
chalcone--flavonone isomerase-like, KO:K01859, EC:5.5.1.6, Juglans regia (English walnut), probable chalcone--flavonone isomerase 3, KO:K01859, EC:5.5.1.6, 
Juglans regia (English walnut), naringenin,2-oxoglutarate 3-dioxygenase, KO:K00475, EC:1.14.11.9, Juglans regia (English walnut), flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, 
EC:1.14.20.6, Juglans regia (English walnut), flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, Juglans regia (English walnut), flavonol synthase/flavanone 3-hydroxylase-like, 
KO:K05278, EC:1.14.20.6, Juglans regia (English walnut), flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, Juglans regia (English walnut), 
flavonol synthase/flavanone 3-hydroxylase-like, KO:K05278, EC:1.14.20.6, Juglans regia (English walnut), trans-cinnamate 4-monooxygenase-like, KO:K00487, EC:1.14.14.91, 
Juglans regia (English walnut), trans-cinnamate 4-monooxygenase-like, KO:K00487, EC:1.14.14.91, Juglans regia (English walnut), cytochrome P450 CYP73A100-like, KO:K00487, 
EC:1.14.14.91, Juglans regia (English walnut), trans-cinnamate 4-monooxygenase, KO:K00487, EC:1.14.14.91, Juglans regia (English walnut), flavonoid 3'-monooxygenase, 
KO:K05280, EC:1.14.14.82, Juglans regia (English walnut), dihydroflavonol 4-reductase-like, KO:K13082, EC:1.1.1.219 1.1.1.234, Juglans regia (English walnut), 
flavonoid 3',5'-hydroxylase 2-like, KO:K13083, EC:1.14.14.81, Juglans regia (English walnut), flavonoid 3',5'-hydroxylase 2-like, KO:K13083, EC:1.14.14.81, 
Juglans regia (English walnut), leucoanthocyanidin dioxygenase, KO:K05277, EC:1.14.20.4, Juglans regia (English walnut), anthocyanidin reductase ((2S)-flavan-3-ol-forming), KO:K08695, 
EC:1.3.1.77, Juglans regia (English walnut), leucoanthocyanidin reductase-like, KO:K13081, EC:1.17.1.3, Juglans regia (English walnut), leucoanthocyanidin reductase-like, 
KO:K13081, EC:1.17.1.3, Juglans regia (English walnut), leucoanthocyanidin reductase-like, KO:K13081, EC:1.17.1.3, Juglans regia (English walnut), 
leucoanthocyanidin reductase-like, KO:K13081, EC:1.17.1.3, Juglans regia (English walnut), UDP-glycosyltransferase 88B1-like, KO:K22845, EC:2.4.1.357, 
Juglans regia (English walnut), UDP-glycosyltransferase 88A1-like, KO:K22845, EC:2.4.1.357, Juglans regia (English walnut), UDP-glycosyltransferase 88A1-like, KO:K22845, 
EC:2.4.1.357, Juglans regia (English walnut), stemmadenine O-acetyltransferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), stemmadenine O-acetyltransferase-like, 
KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), 
spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), stemmadenine O-acetyltransferase-like, KO:K13065, EC:2.3.1.133, 
Juglans regia (English walnut), stemmadenine O-acetyltransferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), spermidine hydroxycinnamoyl transferase-like, KO:K13065, 
EC:2.3.1.133, Juglans regia (English walnut), spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), spermidine hydroxycinnamoyl transferase-like, 
KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), 
spermidine hydroxycinnamoyl transferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), stemmadenine O-acetyltransferase-like, KO:K13065, EC:2.3.1.133, 
Juglans regia (English walnut), vinorine synthase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), vinorine synthase-like, KO:K13065, 
EC:2.3.1.133, Juglans regia (English walnut), shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), spermidine hydroxycinnamoyl transferase-like, 
KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), acetyl-CoA-benzylalcohol acetyltransferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), 
omega-hydroxypalmitate O-feruloyl transferase, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), stemmadenine O-acetyltransferase-like, KO:K13065, EC:2.3.1.133, 
Juglans regia (English walnut), shikimate O-hydroxycinnamoyltransferase-like, KO:K13065, EC:2.3.1.133, Juglans regia (English walnut), cytochrome P450 98A2, KO:K09754, 
EC:1.14.14.96, Juglans regia (English walnut), cytochrome P450 98A2, KO:K09754, EC:1.14.14.96, Juglans regia (English walnut), cytochrome P450 98A2-like, 
KO:K09754, EC:1.14.14.96, Juglans regia (English walnut), flavonoid 3',5'-methyltransferase-like, KO:K00588, EC:2.1.1.104, Juglans regia (English walnut), 
caffeoyl-CoA O-methyltransferase, KO:K00588, EC:2.1.1.104, Juglans regia (English walnut), probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X1, KO:K00588, EC:2.1.1.104, 
Juglans regia (English walnut), probable caffeoyl-CoA O-methyltransferase At4g26220, KO:K00588, EC:2.1.1.104, Juglans regia (English walnut), caffeoyl-CoA O-methyltransferase 5, KO:K00588, 
EC:2.1.1.104, 
